(219,209)
(199,192)
(198,199)
(199,182)
(197,197)
(199,166)
(197,183)
(195,198)
(197,172)
(198,159)
(196,184)
(195,194)
(196,180)
(196,168)
(196,167)
(195,178)
(195,168)
(194,179)
(195,167)
(196,154)
(194,177)
(199,118)
(199,113)
(198,124)
(198,123)
(194,166)
(191,196)
(196,139)
(192,183)
(199,104)
(192,182)
(197,126)
(198,112)
(191,185)
(193,160)
(192,169)
(198,102)
(194,144)
(191,174)
(199,87)
(193,150)
(195,122)
(188,194)
(189,183)
(197,100)
(196,110)
(198,89)
(190,170)
(187,199)
(188,188)
(188,187)
(187,192)
(196,101)
(190,160)
(195,108)
(193,127)
(196,95)
(186,191)
(198,73)
(188,170)
(189,160)
(192,129)
(194,109)
(194,108)
(191,136)
(189,154)
(192,125)
(193,115)
(190,142)
(192,122)
(184,198)
(197,74)
(191,131)
(199,53)
(186,176)
(191,126)
(197,69)
(185,181)
(190,134)
(187,161)
(194,95)
(193,104)
(198,57)
(183,196)
(187,158)
(194,93)
(193,102)
(197,63)
(188,145)
(192,107)
(190,124)
(193,96)
(196,68)
(196,66)
(183,181)
(183,180)
(187,144)
(191,107)
(192,98)
(188,132)
(183,176)
(181,193)
(187,140)
(191,103)
(182,182)
(196,58)
(180,198)
(185,154)
(196,56)
(181,186)
(181,184)
(184,158)
(181,183)
(187,131)
(183,162)
(199,25)
(185,142)
(192,82)
(196,48)
(185,140)
(180,181)
(194,63)
(187,119)
(189,102)
(181,168)
(187,118)
(181,166)
(190,91)
(182,157)
(189,99)
(184,140)
(191,82)
(192,73)
(186,122)
(182,154)
(187,113)
(192,72)
(181,162)
(197,31)
(190,88)
(193,63)
(197,30)
(192,70)
(194,53)
(176,198)
(189,91)
(187,107)
(186,115)
(183,139)
(184,127)
(191,71)
(175,198)
(198,15)
(175,197)
(198,14)
(178,171)
(197,20)
(196,27)
(188,89)
(186,104)
(184,119)
(174,196)
(197,17)
(188,86)
(193,47)
(184,116)
(192,54)
(173,199)
(175,182)
(195,29)
(181,136)
(199,-2)
(183,120)
(175,181)
(184,112)
(188,80)
(189,72)
(180,140)
(182,124)
(191,56)
(180,139)
(174,183)
(174,182)
(180,136)
(191,53)
(180,134)
(173,186)
(186,89)
(172,193)
(186,88)
(182,117)
(189,65)
(194,28)
(195,20)
(186,85)
(183,107)
(186,84)
(184,98)
(187,76)
(193,32)
(179,134)
(183,104)
(190,53)
(183,103)
(198,-6)
(171,188)
(186,78)
(180,121)
(178,135)
(197,-2)
(180,119)
(190,47)
(169,196)
(194,18)
(182,103)
(171,181)
(177,138)
(184,88)
(177,137)
(172,172)
(184,87)
(198,-12)
(192,29)
(182,99)
(180,113)
(183,88)
(179,115)
(178,121)
(199,-24)
(196,-5)
(183,84)
(184,77)
(197,-12)
(175,138)
(180,103)
(193,14)
(190,33)
(199,-28)
(196,-8)
(192,19)
(170,167)
(190,32)
(168,180)
(180,99)
(169,173)
(181,92)
(167,185)
(184,69)
(186,55)
(176,121)
(170,160)
(168,173)
(171,153)
(169,166)
(186,53)
(187,46)
(165,191)
(175,125)
(173,137)
(164,195)
(178,102)
(181,82)
(180,88)
(175,120)
(183,68)
(171,146)
(188,35)
(172,137)
(165,182)
(198,-31)
(186,46)
(165,181)
(163,193)
(167,167)
(181,77)
(183,64)
(180,83)
(189,25)
(173,127)
(170,146)
(167,165)
(169,152)
(179,88)
(184,56)
(173,126)
(165,177)
(193,-2)
(162,195)
(165,175)
(167,161)
(180,78)
(169,147)
(187,33)
(196,-24)
(161,195)
(167,157)
(167,156)
(167,155)
(165,167)
(168,148)
(175,104)
(160,197)
(184,48)
(163,177)
(188,22)
(182,59)
(164,170)
(198,-40)
(160,194)
(196,-28)
(172,119)
(199,-47)
(176,94)
(167,149)
(181,63)
(177,87)
(194,-17)
(172,117)
(171,123)
(163,171)
(182,55)
(168,140)
(170,127)
(163,169)
(187,23)
(175,95)
(195,-26)
(178,76)
(197,-39)
(166,147)
(179,68)
(158,193)
(181,55)
(179,66)
(163,161)
(166,143)
(189,6)
(192,-12)
(172,106)
(164,153)
(171,111)
(158,187)
(161,169)
(190,-2)
(186,21)
(166,138)
(194,-26)
(164,149)
(184,32)
(192,-15)
(159,177)
(163,153)
(185,24)
(157,186)
(169,116)
(193,-23)
(185,23)
(166,132)
(180,51)
(165,137)
(161,160)
(155,194)
(154,199)
(189,-2)
(187,9)
(185,20)
(156,184)
(166,127)
(173,87)
(159,166)
(161,154)
(191,-16)
(194,-33)
(154,193)
(178,57)
(176,68)
(154,192)
(165,129)
(195,-40)
(167,117)
(157,173)
(170,100)
(158,167)
(174,77)
(153,194)
(154,188)
(188,-2)
(198,-58)
(161,148)
(194,-36)
(184,19)
(164,130)
(187,2)
(183,24)
(166,118)
(164,129)
(173,79)
(167,112)
(193,-32)
(153,189)
(185,12)
(152,194)
(161,144)
(156,171)
(151,198)
(171,88)
(161,142)
(198,-61)
(179,43)
(185,10)
(187,-1)
(192,-29)
(183,20)
(161,140)
(196,-51)
(165,118)
(162,134)
(153,183)
(164,123)
(197,-57)
(164,122)
(184,13)
(153,181)
(157,159)
(154,175)
(180,34)
(187,-4)
(177,50)
(157,158)
(186,1)
(163,125)
(180,33)
(164,119)
(173,70)
(181,27)
(175,59)
(150,193)
(167,101)
(181,26)
(175,58)
(192,-33)
(165,111)
(194,-44)
(153,175)
(170,84)
(187,-7)
(171,78)
(162,125)
(152,177)
(177,44)
(161,128)
(186,-4)
(159,138)
(195,-52)
(155,158)
(161,126)
(167,94)
(179,31)
(162,119)
(160,129)
(169,82)
(192,-38)
(191,-33)
(167,92)
(164,107)
(156,148)
(149,184)
(162,116)
(166,95)
(183,7)
(152,167)
(163,110)
(159,130)
(197,-66)
(152,166)
(170,73)
(189,-25)
(155,150)
(166,93)
(157,139)
(184,0)
(160,123)
(177,35)
(176,40)
(184,-1)
(183,4)
(182,9)
(176,39)
(197,-68)
(159,125)
(145,196)
(153,154)
(150,169)
(192,-44)
(165,92)
(160,117)
(157,132)
(172,56)
(182,5)
(178,25)
(161,109)
(146,183)
(158,123)
(161,108)
(165,88)
(174,43)
(183,-2)
(185,-12)
(157,127)
(149,166)
(164,91)
(143,195)
(167,75)
(158,119)
(190,-39)
(142,197)
(143,191)
(149,161)
(179,14)
(169,63)
(144,185)
(148,165)
(145,179)
(188,-31)
(172,47)
(173,42)
(182,-2)
(163,90)
(171,51)
(187,-27)
(168,65)
(155,128)
(189,-37)
(150,152)
(197,-76)
(149,156)
(156,122)
(152,141)
(171,49)
(155,126)
(173,39)
(174,34)
(159,106)
(170,53)
(144,178)
(155,125)
(161,96)
(178,14)
(160,100)
(166,71)
(142,186)
(158,109)
(173,37)
(183,-11)
(197,-78)
(139,199)
(198,-83)
(145,170)
(166,68)
(156,115)
(142,181)
(166,67)
(144,171)
(142,180)
(140,189)
(183,-14)
(143,174)
(158,103)
(196,-76)
(167,60)
(145,163)
(162,83)
(143,172)
(188,-39)
(163,78)
(173,31)
(150,138)
(176,16)
(194,-68)
(148,146)
(160,90)
(139,187)
(145,159)
(154,117)
(167,56)
(159,93)
(149,139)
(150,134)
(182,-14)
(190,-51)
(151,129)
(160,87)
(173,27)
(137,192)
(175,17)
(136,196)
(198,-89)
(172,30)
(189,-48)
(175,16)
(152,121)
(164,66)
(163,70)
(145,152)
(141,170)
(191,-58)
(158,92)
(178,1)
(198,-90)
(174,19)
(194,-72)
(153,114)
(188,-45)
(147,141)
(175,13)
(181,-15)
(176,7)
(157,92)
(167,47)
(152,114)
(135,189)
(167,46)
(199,-97)
(147,135)
(136,184)
(140,166)
(174,14)
(159,80)
(134,191)
(186,-40)
(136,182)
(138,173)
(165,53)
(150,119)
(136,181)
(147,132)
(137,176)
(184,-32)
(150,118)
(176,3)
